A,,,,,
B,,LEBT1-LebanonTN,OHHT1-OLD_HICKORY,SMLK2-CumberlandR-SmithlandKY,KINT1-HarpethR-KingstonSpringsTN
C,UTC,Precip-Inc,Precip-Inc,Precip-Inc,Precip-Inc
E,,,,,
F,,dcp-rev,dcp-rev,dcp-rev,dcp-rev
Units,,in,in,in,in
Type,,PER-CUM,PER-CUM,PER-CUM,PER-CUM
2686,25Jun2020  1730,0.00000,0.00000,0.00000,0.000
2687,25Jun2020  1800,0.00000,0.00000,0.00000,0.000
2688,25Jun2020  1830,0.00000,0.00000,0.00000,0.000
2689,25Jun2020  1900,0.00000,0.00000,0.00000,0.000
2690,25Jun2020  1930,0.00000,0.00000,0.00000,0.000
2691,25Jun2020  2000,0.00000,0.00000,0.00000,0.000
2692,25Jun2020  2030,0.00000,0.00000,0.00000,0.000
2693,25Jun2020  2100,0.00000,0.00000,0.00000,0.000
2694,25Jun2020  2130,0.00000,0.00000,0.00000,0.000
2695,25Jun2020  2200,0.00000,0.00000,0.00000,0.000
2696,25Jun2020  2230,0.00000,0.00000,0.00000,0.000
2697,25Jun2020  2300,0.00000,0.00000,0.00000,0.000
2698,25Jun2020  2330,0.00000,0.00000,0.00000,0.000
2699,26Jun2020  0000,0.00000,0.00000,0.00000,0.000
2700,26Jun2020  0030,0.00000,0.00000,0.00000,0.000
2701,26Jun2020  0100,0.00000,0.00000,0.00000,0.000
2702,26Jun2020  0130,0.00000,0.00000,0.00000,0.000
2703,26Jun2020  0200,0.00000,0.00000,0.00000,0.000
2704,26Jun2020  0230,0.00000,0.00000,0.00000,0.000
2705,26Jun2020  0300,0.00000,0.00000,0.00000,0.000
2706,26Jun2020  0330,0.00000,0.00000,0.00000,0.000
2707,26Jun2020  0400,0.00000,0.00000,0.00000,0.000
2708,26Jun2020  0430,0.00000,0.00000,0.00000,0.000
2709,26Jun2020  0500,0.00000,0.00000,0.00000,0.000
2710,26Jun2020  0530,0.00000,0.00000,0.00000,0.000
2711,26Jun2020  0600,0.00000,0.00000,0.00000,0.000
2712,26Jun2020  0630,0.00000,0.00000,0.00000,0.000
2713,26Jun2020  0700,0.00000,0.00000,0.00000,0.000
2714,26Jun2020  0730,0.00000,0.00000,0.00000,0.000
2715,26Jun2020  0800,0.00000,0.00000,0.00000,0.000
2716,26Jun2020  0830,0.00000,0.00000,0.00000,0.000
2717,26Jun2020  0900,0.00000,0.00000,0.00000,0.000
2718,26Jun2020  0930,0.00000,0.00000,0.00000,0.000
2719,26Jun2020  1000,0.00000,0.00000,0.00000,0.000
2720,26Jun2020  1030,0.00000,0.00000,0.00000,0.000
2721,26Jun2020  1100,0.00000,0.00000,0.00000,0.000
2722,26Jun2020  1130,0.00000,0.00000,0.00000,0.000
2723,26Jun2020  1200,0.00000,0.00000,0.00000,0.000
2724,26Jun2020  1230,0.00000,0.00000,0.00000,0.000
2725,26Jun2020  1300,0.00000,0.00000,0.00000,0.000
2726,26Jun2020  1330,0.00000,0.00000,0.00000,0.000
2727,26Jun2020  1400,0.00000,0.00000,0.00000,0.000
2728,26Jun2020  1430,0.00000,0.00000,0.00000,0.000
2729,26Jun2020  1500,0.00000,0.00000,0.00000,0.000
2730,26Jun2020  1530,0.00000,0.00000,0.00000,0.000
2731,26Jun2020  1600,0.00000,0.00000,0.00000,0.000
2732,26Jun2020  1630,0.00000,0.00000,0.00000,0.000
2733,26Jun2020  1700,0.00000,0.00000,0.00000,0.000
2734,26Jun2020  1730,0.00000,0.00000,0.00000,0.000
2735,26Jun2020  1800,0.00000,0.00000,0.00000,0.000
2736,26Jun2020  1830,0.00000,0.00000,0.00000,0.000
2737,26Jun2020  1900,0.00000,0.00000,0.00000,0.000
2738,26Jun2020  1930,0.00000,0.00000,0.00000,0.000
2739,26Jun2020  2000,0.00000,0.00000,0.00000,0.000
2740,26Jun2020  2030,0.00000,0.00000,0.00000,0.000
2741,26Jun2020  2100,0.00000,0.00000,0.00000,0.000
2742,26Jun2020  2130,0.00000,0.00000,0.00000,0.000
2743,26Jun2020  2200,0.00000,0.00000,0.00000,0.000
2744,26Jun2020  2230,0.00000,0.00000,0.00000,0.000
2745,26Jun2020  2300,0.00000,0.00000,0.00000,0.000
2746,26Jun2020  2330,0.00000,0.00000,0.00000,0.000
2747,27Jun2020  0000,0.00000,0.00000,0.00000,0.000
2748,27Jun2020  0030,0.00000,0.00000,0.00000,0.000
2749,27Jun2020  0100,0.00000,0.00000,0.00000,0.000
2750,27Jun2020  0130,0.00000,0.00000,0.00000,0.000
2751,27Jun2020  0200,0.00000,0.00000,0.00000,0.000
2752,27Jun2020  0230,0.00000,0.00000,0.00000,0.000
2753,27Jun2020  0300,0.00000,0.00000,0.00000,0.000
2754,27Jun2020  0330,0.00000,0.00000,0.00000,0.000
2755,27Jun2020  0400,0.00000,0.00000,0.00000,0.000
2756,27Jun2020  0430,0.00000,0.00000,0.00000,0.000
2757,27Jun2020  0500,0.00000,0.00000,0.00000,0.000
2758,27Jun2020  0530,0.00000,0.00000,0.00000,0.000
2759,27Jun2020  0600,0.00000,0.00000,0.00000,0.000
2760,27Jun2020  0630,0.00000,0.00000,0.00000,0.000
2761,27Jun2020  0700,0.00000,0.00000,0.00000,0.000
2762,27Jun2020  0730,0.00000,0.00000,0.00000,0.000
2763,27Jun2020  0800,0.00000,0.00000,0.00000,0.000
2764,27Jun2020  0830,0.00000,0.00000,0.00000,0.000
2765,27Jun2020  0900,0.00000,0.00000,0.00000,0.000
2766,27Jun2020  0930,0.00000,0.00000,0.00000,0.000
2767,27Jun2020  1000,0.00000,0.00000,0.00000,0.000
2768,27Jun2020  1030,0.00000,0.00000,0.00000,0.000
2769,27Jun2020  1100,0.00000,0.00000,0.00000,0.000
2770,27Jun2020  1130,0.00000,0.00000,0.00000,0.000
2771,27Jun2020  1200,0.00000,0.00000,0.00000,0.000
2772,27Jun2020  1230,0.00000,0.00000,0.00000,0.000
2773,27Jun2020  1300,0.00000,0.00000,0.00000,0.000
2774,27Jun2020  1330,0.00000,0.00000,0.00000,0.000
2775,27Jun2020  1400,0.00000,0.00000,0.00000,0.000
2776,27Jun2020  1430,0.00000,0.00000,0.00000,0.000
2777,27Jun2020  1500,0.00000,0.00000,0.00000,0.000
2778,27Jun2020  1530,0.00000,0.00000,0.01000,0.000
2779,27Jun2020  1600,0.00000,0.00000,0.00000,0.000
2780,27Jun2020  1630,0.00000,0.00000,0.00000,0.000
2781,27Jun2020  1700,0.00000,0.00000,0.00000,0.000
2782,27Jun2020  1730,0.00000,0.00000,0.00000,0.000
2783,27Jun2020  1800,0.00000,0.00000,0.00000,0.000
2784,27Jun2020  1830,0.00000,0.00000,0.00000,0.000
2785,27Jun2020  1900,0.00000,0.00000,0.00000,0.000
2786,27Jun2020  1930,0.00000,0.00000,0.00000,0.000
2787,27Jun2020  2000,0.00000,0.00000,0.00000,0.000
2788,27Jun2020  2030,0.00000,0.00000,0.00000,0.000
2789,27Jun2020  2100,0.00000,0.00000,0.00000,0.000
2790,27Jun2020  2130,0.00000,0.00000,0.00000,0.000
2791,27Jun2020  2200,0.00000,0.00000,0.00000,0.000
2792,27Jun2020  2230,0.00000,0.00000,0.00000,0.000
2793,27Jun2020  2300,0.00000,0.00000,0.00000,0.000
2794,27Jun2020  2330,0.00000,0.00000,0.00000,0.000
2795,28Jun2020  0000,0.00000,0.00000,0.00000,0.000
2796,28Jun2020  0030,0.00000,0.00000,0.00000,0.000
2797,28Jun2020  0100,0.00000,0.00000,0.00000,0.000
2798,28Jun2020  0130,0.00000,0.00000,0.00000,0.000
2799,28Jun2020  0200,0.00000,0.00000,0.00000,0.000
2800,28Jun2020  0230,0.00000,0.00000,0.00000,0.000
2801,28Jun2020  0300,0.00000,0.00000,0.00000,0.000
2802,28Jun2020  0330,0.00000,0.00000,0.00000,0.000
2803,28Jun2020  0400,0.00000,0.00000,0.00000,0.000
2804,28Jun2020  0430,0.00000,0.00000,0.00000,0.000
2805,28Jun2020  0500,0.00000,0.00000,0.00000,0.000
2806,28Jun2020  0530,0.00000,0.00000,0.00000,0.000
2807,28Jun2020  0600,0.00000,0.00000,0.00000,0.000
2808,28Jun2020  0630,0.00000,0.00000,0.00000,0.000
2809,28Jun2020  0700,0.00000,0.00000,0.00000,0.000
2810,28Jun2020  0730,0.00000,0.00000,0.00000,0.000
2811,28Jun2020  0800,0.00000,0.00000,0.00000,0.000
2812,28Jun2020  0830,0.00000,0.00000,0.00000,0.000
2813,28Jun2020  0900,0.00000,0.00000,0.00000,0.000
2814,28Jun2020  0930,0.00000,0.00000,0.00000,0.000
2815,28Jun2020  1000,0.00000,0.00000,0.00000,0.000
2816,28Jun2020  1030,0.00000,0.00000,0.00000,0.000
2817,28Jun2020  1100,0.00000,0.00000,0.00000,0.000
2818,28Jun2020  1130,0.00000,0.00000,0.00000,0.000
2819,28Jun2020  1200,0.00000,0.00000,0.00000,0.000
2820,28Jun2020  1230,0.00000,0.00000,0.00000,0.000
2821,28Jun2020  1300,0.00000,0.00000,0.00000,0.000
2822,28Jun2020  1330,0.00000,0.00000,0.00000,0.000
2823,28Jun2020  1400,0.00000,0.00000,0.00000,0.000
2824,28Jun2020  1430,0.00000,0.00000,0.00000,0.000
2825,28Jun2020  1500,0.00000,0.00000,0.00000,0.000
2826,28Jun2020  1530,0.00000,0.00000,0.00000,0.000
2827,28Jun2020  1600,0.00000,0.00000,0.00000,0.000
2828,28Jun2020  1630,0.00000,0.00000,0.00000,0.000
2829,28Jun2020  1700,0.00000,0.00000,0.00000,0.000
2830,28Jun2020  1730,0.00000,0.00000,0.00000,0.000
2831,28Jun2020  1800,0.00000,0.00000,0.00000,0.000
2832,28Jun2020  1830,0.00000,0.00000,0.00000,0.000
2833,28Jun2020  1900,0.00000,0.00000,0.00000,0.000
2834,28Jun2020  1930,0.00000,0.00000,0.00000,0.000
2835,28Jun2020  2000,0.00000,0.00000,0.00000,0.000
2836,28Jun2020  2030,0.00000,0.00000,0.01000,0.000
2837,28Jun2020  2100,0.00000,0.00000,0.00000,0.000
2838,28Jun2020  2130,0.00000,0.00000,0.00000,0.000
2839,28Jun2020  2200,0.00000,0.08000,0.00000,0.000
2840,28Jun2020  2230,0.01000,0.06000,0.00000,0.000
2841,28Jun2020  2300,0.00000,0.00000,0.00000,0.000
2842,28Jun2020  2330,0.00000,0.00000,0.00000,0.000
2843,29Jun2020  0000,0.00000,0.00000,0.00000,0.000
2844,29Jun2020  0030,0.00000,0.00000,0.00000,0.000
2845,29Jun2020  0100,0.00000,0.00000,0.00000,0.000
2846,29Jun2020  0130,0.00000,0.00000,0.00000,0.000
2847,29Jun2020  0200,0.00000,0.00000,0.00000,0.000
2848,29Jun2020  0230,0.00000,0.00000,0.00000,0.000
2849,29Jun2020  0300,0.00000,0.00000,0.00000,0.000
2850,29Jun2020  0330,0.00000,0.00000,0.00000,0.000
2851,29Jun2020  0400,0.00000,0.00000,0.00000,0.000
2852,29Jun2020  0430,0.00000,0.00000,0.00000,0.000
2853,29Jun2020  0500,0.00000,0.00000,0.00000,0.000
2854,29Jun2020  0530,0.00000,0.00000,0.00000,0.000
2855,29Jun2020  0600,0.00000,0.00000,0.00000,0.000
2856,29Jun2020  0630,0.00000,0.00000,,0.000
2857,29Jun2020  0700,0.00000,0.00000,,0.000
2858,29Jun2020  0730,0.00000,0.00000,,0.000
2859,29Jun2020  0800,0.00000,0.00000,0.00000,0.000
2860,29Jun2020  0830,0.00000,0.00000,0.00000,0.000
2861,29Jun2020  0900,0.00000,0.00000,0.00000,0.000
2862,29Jun2020  0930,0.00000,0.00000,0.00000,0.000
2863,29Jun2020  1000,0.00000,0.00000,0.00000,0.000
2864,29Jun2020  1030,0.00000,0.00000,0.00000,0.000
2865,29Jun2020  1100,0.00000,0.00000,0.00000,0.000
2866,29Jun2020  1130,0.00000,0.00000,0.00000,0.000
2867,29Jun2020  1200,0.00000,0.00000,0.00000,0.000
2868,29Jun2020  1230,0.00000,0.00000,0.00000,0.000
2869,29Jun2020  1300,0.00000,0.00000,0.00000,0.000
2870,29Jun2020  1330,0.00000,0.00000,0.00000,0.000
2871,29Jun2020  1400,0.00000,0.00000,0.00000,0.000
2872,29Jun2020  1430,0.00000,0.00000,0.00000,0.000
2873,29Jun2020  1500,0.00000,0.00000,0.00000,0.000
2874,29Jun2020  1530,0.00000,0.00000,0.00000,0.000
2875,29Jun2020  1600,0.00000,0.00000,0.00000,0.000
2876,29Jun2020  1630,0.00000,0.00000,0.00000,0.000
2877,29Jun2020  1700,0.00000,0.00000,0.00000,0.000
2878,29Jun2020  1730,0.00000,0.00000,0.00000,0.000
2879,29Jun2020  1800,0.00000,0.00000,0.00000,0.000
2880,29Jun2020  1830,0.00000,0.00000,0.00000,0.000
2881,29Jun2020  1900,0.00000,0.00000,0.00000,0.000
2882,29Jun2020  1930,0.00000,0.00000,0.00000,0.090
2883,29Jun2020  2000,0.00000,0.00000,0.00000,0.090
2884,29Jun2020  2030,0.00000,0.00000,0.00000,0.010
2885,29Jun2020  2100,0.01000,0.00000,0.00000,0.000
2886,29Jun2020  2130,0.09000,0.01000,0.00000,0.000
2887,29Jun2020  2200,0.00000,0.00000,0.00000,0.000
2888,29Jun2020  2230,0.28000,0.00000,0.00000,0.000
2889,29Jun2020  2300,0.10000,0.00000,0.00000,0.000
2890,29Jun2020  2330,0.01000,0.00000,0.00000,0.000
2891,30Jun2020  0000,0.00000,0.00000,0.00000,0.000
2892,30Jun2020  0030,0.00000,0.00000,0.00000,0.000
2893,30Jun2020  0100,0.00000,0.00000,0.01000,0.000
2894,30Jun2020  0130,0.00000,0.00000,0.01000,0.000
2895,30Jun2020  0200,0.00000,0.00000,0.00000,0.000
2896,30Jun2020  0230,0.00000,0.00000,0.00000,0.000
2897,30Jun2020  0300,0.00000,0.00000,0.00000,0.000
2898,30Jun2020  0330,0.00000,0.00000,0.00000,0.000
2899,30Jun2020  0400,0.00000,0.00000,0.00000,0.000
2900,30Jun2020  0430,0.00000,0.00000,0.00000,0.000
2901,30Jun2020  0500,0.00000,0.00000,0.00000,0.000
2902,30Jun2020  0530,0.00000,0.00000,0.00000,0.000
2903,30Jun2020  0600,0.00000,0.00000,0.00000,0.000
2904,30Jun2020  0630,0.00000,0.00000,0.00000,0.000
2905,30Jun2020  0700,0.00000,0.00000,0.00000,0.000
2906,30Jun2020  0730,0.00000,0.00000,0.00000,0.000
2907,30Jun2020  0800,0.00000,0.00000,0.00000,0.000
2908,30Jun2020  0830,0.00000,0.00000,0.00000,0.000
2909,30Jun2020  0900,0.00000,0.00000,0.00000,0.000
2910,30Jun2020  0930,0.00000,0.00000,0.00000,0.000
2911,30Jun2020  1000,0.00000,0.00000,0.00000,0.000
2912,30Jun2020  1030,0.00000,0.00000,0.09000,0.000
2913,30Jun2020  1100,0.00000,0.00000,0.30000,0.000
2914,30Jun2020  1130,0.00000,0.00000,0.01000,0.000
2915,30Jun2020  1200,0.00000,0.00000,0.00000,0.000
2916,30Jun2020  1230,0.00000,0.00000,0.00000,0.000
2917,30Jun2020  1300,0.00000,0.00000,0.00000,0.010
2918,30Jun2020  1330,0.00000,0.00000,0.00000,0.000
2919,30Jun2020  1400,0.00000,0.04000,0.06000,0.000
2920,30Jun2020  1430,0.00000,0.26000,0.00000,0.260
2921,30Jun2020  1500,0.00000,0.11000,0.01000,0.020
2922,30Jun2020  1530,0.02000,0.43000,0.00000,0.000
2923,30Jun2020  1600,0.19000,0.03000,0.00000,0.010
2924,30Jun2020  1630,0.06000,0.30000,0.00000,0.000
2925,30Jun2020  1700,0.07000,0.01000,0.00000,0.000
2926,30Jun2020  1730,0.04000,0.00000,0.00000,0.000
2927,30Jun2020  1800,0.02000,0.00000,0.00000,0.000
2928,30Jun2020  1830,0.00000,0.00000,,
2929,30Jun2020  1900,,,,
2930,30Jun2020  1930,,,,
2931,30Jun2020  2000,,,,
2932,30Jun2020  2030,,,,
2933,30Jun2020  2100,,,,
2934,30Jun2020  2130,,,,
2935,30Jun2020  2200,,,,
2936,30Jun2020  2230,,,,
2937,30Jun2020  2300,,,,
2938,30Jun2020  2330,,,,
2939,01Jul2020  0000,,,,
2940,01Jul2020  0030,,,,
